drug_name,adverse_event,case_count,quarter,total_drug_reports,total_event_reports,total_database_reports
METFORMIN,DYSPHEMIA,1,2025q2,32819,421,12399810
METFORMIN,DYSPHONIA,12,2025q2,32819,9975,12399810
METFORMIN,DYSPNOEA,260,2025q2,32819,105375,12399810
METFORMIN,DYSPNOEA AT REST,9,2025q2,32819,1023,12399810
METFORMIN,DYSPNOEA EXERTIONAL,25,2025q2,32819,11046,12399810
METFORMIN,DYSSTASIA,16,2025q2,32819,2785,12399810
METFORMIN,DYSTONIA,8,2025q2,32819,1427,12399810
METFORMIN,DYSURIA,36,2025q2,32819,4015,12399810
METFORMIN,EAR CONGESTION,4,2025q2,32819,661,12399810
METFORMIN,EAR DISCOMFORT,4,2025q2,32819,1452,12399810
METFORMIN,EAR DISORDER,2,2025q2,32819,634,12399810
METFORMIN,EAR DRYNESS,1,2025q2,32819,60,12399810
METFORMIN,EAR HAEMORRHAGE,1,2025q2,32819,274,12399810
METFORMIN,EAR INFECTION,19,2025q2,32819,16588,12399810
METFORMIN,EAR INFECTION BACTERIAL,2,2025q2,32819,60,12399810
METFORMIN,EAR INJURY,1,2025q2,32819,51,12399810
METFORMIN,EAR PAIN,13,2025q2,32819,7743,12399810
METFORMIN,EAR SWELLING,1,2025q2,32819,339,12399810
METFORMIN,EASTERN COOPERATIVE ONCOLOGY GROUP PERFORMANCE STATUS,1,2025q2,32819,151,12399810
METFORMIN,EATING DISORDER,30,2025q2,32819,3561,12399810
METFORMIN,ECHOCARDIOGRAM ABNORMAL,8,2025q2,32819,254,12399810
METFORMIN,ECONOMIC PROBLEM,3,2025q2,32819,842,12399810
METFORMIN,ECZEMA,46,2025q2,32819,11618,12399810
METFORMIN,EJACULATION DISORDER,1,2025q2,32819,56,12399810
METFORMIN,EJECTION FRACTION DECREASED,16,2025q2,32819,1488,12399810
METFORMIN,ELECTRIC SHOCK SENSATION,4,2025q2,32819,668,12399810
METFORMIN,ELECTROCARDIOGRAM ABNORMAL,4,2025q2,32819,486,12399810
METFORMIN,ELECTROCARDIOGRAM Q WAVE ABNORMAL,8,2025q2,32819,146,12399810
METFORMIN,ELECTROCARDIOGRAM QT INTERVAL,1,2025q2,32819,26,12399810
METFORMIN,ELECTROCARDIOGRAM QT PROLONGED,33,2025q2,32819,3765,12399810
METFORMIN,ELECTROCARDIOGRAM REPOLARISATION ABNORMALITY,3,2025q2,32819,64,12399810
METFORMIN,ELECTROCARDIOGRAM T WAVE AMPLITUDE DECREASED,1,2025q2,32819,6,12399810
METFORMIN,ELECTROCARDIOGRAM T WAVE INVERSION,1,2025q2,32819,60,12399810
METFORMIN,ELECTROCARDIOGRAM T WAVE PEAKED,2,2025q2,32819,98,12399810
METFORMIN,ELECTROLYTE IMBALANCE,10,2025q2,32819,1100,12399810
METFORMIN,EMBEDDED DEVICE,4,2025q2,32819,296,12399810
METFORMIN,EMBOLIC CEREBRAL INFARCTION,1,2025q2,32819,37,12399810
METFORMIN,EMBOLIC STROKE,1,2025q2,32819,133,12399810
METFORMIN,EMBOLISM,2,2025q2,32819,676,12399810
METFORMIN,EMERGENCY CARE,1,2025q2,32819,363,12399810
METFORMIN,EMOTIONAL DISORDER,5,2025q2,32819,2050,12399810
METFORMIN,EMOTIONAL DISTRESS,17,2025q2,32819,4469,12399810
METFORMIN,ENCEPHALITIS,1,2025q2,32819,744,12399810
METFORMIN,ENCEPHALITIS AUTOIMMUNE,1,2025q2,32819,134,12399810
METFORMIN,ENCEPHALOPATHY,4,2025q2,32819,2184,12399810
METFORMIN,END STAGE RENAL DISEASE,2,2025q2,32819,2364,12399810
METFORMIN,ENDOCARDITIS,2,2025q2,32819,787,12399810
METFORMIN,ENDOCRINE DISORDER,3,2025q2,32819,197,12399810
METFORMIN,ENDOCRINE OPHTHALMOPATHY,1,2025q2,32819,720,12399810
METFORMIN,ENDOMETRIAL CANCER,2,2025q2,32819,155,12399810
METFORMIN,ENDOMETRIAL DISORDER,1,2025q2,32819,53,12399810
METFORMIN,ENDOMETRIOSIS,1,2025q2,32819,445,12399810
METFORMIN,ENERGY INCREASED,2,2025q2,32819,633,12399810
METFORMIN,ENTERITIS,1,2025q2,32819,632,12399810
METFORMIN,ENTEROBACTER INFECTION,1,2025q2,32819,321,12399810
METFORMIN,ENTEROCOCCAL INFECTION,1,2025q2,32819,876,12399810
METFORMIN,ENTEROCOCCUS TEST POSITIVE,1,2025q2,32819,133,12399810
METFORMIN,ENTEROCOLITIS,9,2025q2,32819,945,12399810
METFORMIN,ENTEROCUTANEOUS FISTULA,1,2025q2,32819,154,12399810
METFORMIN,ENURESIS,1,2025q2,32819,1039,12399810
METFORMIN,EOSINOPHIL COUNT ABNORMAL,1,2025q2,32819,107,12399810
METFORMIN,EOSINOPHIL COUNT DECREASED,1,2025q2,32819,842,12399810
METFORMIN,EOSINOPHIL COUNT INCREASED,6,2025q2,32819,1355,12399810
METFORMIN,EOSINOPHILIA,8,2025q2,32819,3750,12399810
METFORMIN,EOSINOPHILIC GRANULOMATOSIS WITH POLYANGIITIS,36,2025q2,32819,3392,12399810
METFORMIN,EOSINOPHILIC MYOCARDITIS,1,2025q2,32819,307,12399810
METFORMIN,EOSINOPHILIC PNEUMONIA,4,2025q2,32819,486,12399810
METFORMIN,EPICONDYLITIS,1,2025q2,32819,274,12399810
METFORMIN,EPIDIDYMITIS,1,2025q2,32819,148,12399810
METFORMIN,EPILEPSY,5,2025q2,32819,17119,12399810
METFORMIN,EPISTAXIS,21,2025q2,32819,7759,12399810
METFORMIN,ERECTILE DYSFUNCTION,15,2025q2,32819,1484,12399810
METFORMIN,EROSIVE OESOPHAGITIS,1,2025q2,32819,50,12399810
METFORMIN,ERUCTATION,13,2025q2,32819,1526,12399810
METFORMIN,ERYSIPELAS,3,2025q2,32819,1037,12399810
METFORMIN,ERYTHEMA,63,2025q2,32819,25125,12399810
METFORMIN,ERYTHEMA MULTIFORME,5,2025q2,32819,641,12399810
METFORMIN,ERYTHEMA NODOSUM,1,2025q2,32819,734,12399810
METFORMIN,ESCHERICHIA BACTERAEMIA,10,2025q2,32819,940,12399810
METFORMIN,ESCHERICHIA INFECTION,4,2025q2,32819,1382,12399810
METFORMIN,ESCHERICHIA SEPSIS,1,2025q2,32819,491,12399810
METFORMIN,ESCHERICHIA URINARY TRACT INFECTION,4,2025q2,32819,890,12399810
METFORMIN,ESSENTIAL HYPERTENSION,2,2025q2,32819,562,12399810
METFORMIN,EUGLYCAEMIC DIABETIC KETOACIDOSIS,73,2025q2,32819,735,12399810
METFORMIN,EXCESSIVE CERUMEN PRODUCTION,1,2025q2,32819,140,12399810
METFORMIN,EXCESSIVE SKIN,1,2025q2,32819,23,12399810
METFORMIN,EXERCISE TOLERANCE DECREASED,3,2025q2,32819,1029,12399810
METFORMIN,EXFOLIATIVE RASH,1,2025q2,32819,203,12399810
METFORMIN,EXOPHTHALMOS,1,2025q2,32819,108,12399810
METFORMIN,EXOSTOSIS,6,2025q2,32819,12499,12399810
METFORMIN,EXPIRATORY RESERVE VOLUME DECREASED,1,2025q2,32819,31,12399810
METFORMIN,EXPIRED DEVICE USED,1,2025q2,32819,269,12399810
METFORMIN,EXPIRED PRODUCT ADMINISTERED,4,2025q2,32819,1367,12399810
METFORMIN,EXPOSURE DURING PREGNANCY,5,2025q2,32819,23176,12399810
METFORMIN,EXPOSURE TO SARS-COV-2,2,2025q2,32819,317,12399810
METFORMIN,EXPOSURE TO TOXIC AGENT,2,2025q2,32819,200,12399810
METFORMIN,EXPOSURE VIA DIRECT CONTACT,1,2025q2,32819,25,12399810
METFORMIN,EXPOSURE VIA SKIN CONTACT,4,2025q2,32819,3457,12399810
METFORMIN,EXTRA DOSE ADMINISTERED,22,2025q2,32819,3098,12399810
METFORMIN,EXTRADURAL HAEMATOMA,1,2025q2,32819,50,12399810
METFORMIN,EXTRAPYRAMIDAL DISORDER,10,2025q2,32819,1577,12399810
METFORMIN,EXTRASYSTOLES,1,2025q2,32819,476,12399810
METFORMIN,EXTREMITY NECROSIS,1,2025q2,32819,142,12399810
METFORMIN,EYE ALLERGY,2,2025q2,32819,207,12399810
METFORMIN,EYE CONTUSION,2,2025q2,32819,514,12399810
METFORMIN,EYE DISCHARGE,4,2025q2,32819,1010,12399810
METFORMIN,EYE DISORDER,15,2025q2,32819,2854,12399810
METFORMIN,EYE HAEMORRHAGE,10,2025q2,32819,943,12399810
METFORMIN,EYE INFECTION,8,2025q2,32819,2848,12399810
METFORMIN,EYE INFECTION VIRAL,1,2025q2,32819,117,12399810
METFORMIN,EYE INFLAMMATION,3,2025q2,32819,903,12399810
METFORMIN,EYE INJURY,1,2025q2,32819,2817,12399810
METFORMIN,EYE IRRITATION,19,2025q2,32819,4223,12399810
METFORMIN,EYE LASER SURGERY,1,2025q2,32819,75,12399810
METFORMIN,EYE OEDEMA,2,2025q2,32819,153,12399810
METFORMIN,EYE OPACITY,1,2025q2,32819,21,12399810
METFORMIN,EYE PAIN,17,2025q2,32819,8162,12399810
METFORMIN,EYE PRURITUS,12,2025q2,32819,3897,12399810
METFORMIN,EYE SWELLING,14,2025q2,32819,2901,12399810
METFORMIN,EYE SYMPTOM,1,2025q2,32819,62,12399810
METFORMIN,EYELID INFECTION,1,2025q2,32819,192,12399810
METFORMIN,EYELID MARGIN CRUSTING,2,2025q2,32819,236,12399810
METFORMIN,EYELID MYOKYMIA,1,2025q2,32819,2,12399810
METFORMIN,EYELID OEDEMA,1,2025q2,32819,341,12399810
METFORMIN,EYELID PTOSIS,6,2025q2,32819,905,12399810
METFORMIN,FACE INJURY,3,2025q2,32819,670,12399810
METFORMIN,FACE OEDEMA,4,2025q2,32819,1214,12399810
METFORMIN,FACIAL DISCOMFORT,1,2025q2,32819,177,12399810
METFORMIN,FACIAL PAIN,5,2025q2,32819,1427,12399810
METFORMIN,FACIAL PARALYSIS,1,2025q2,32819,1211,12399810
METFORMIN,FAECALOMA,2,2025q2,32819,733,12399810
METFORMIN,FAECES DISCOLOURED,14,2025q2,32819,2395,12399810
METFORMIN,FAECES HARD,5,2025q2,32819,1016,12399810
METFORMIN,FAECES SOFT,23,2025q2,32819,2262,12399810
METFORMIN,FAILED BACK SURGERY SYNDROME,1,2025q2,32819,78,12399810
METFORMIN,FAILURE TO THRIVE,1,2025q2,32819,413,12399810
METFORMIN,FALL,208,2025q2,32819,53294,12399810
METFORMIN,FALSE POSITIVE INVESTIGATION RESULT,1,2025q2,32819,18,12399810
METFORMIN,FAT INTOLERANCE,1,2025q2,32819,6,12399810
METFORMIN,FAT TISSUE INCREASED,1,2025q2,32819,153,12399810
METFORMIN,FATIGUE,400,2025q2,32819,142056,12399810
METFORMIN,FEAR,8,2025q2,32819,1470,12399810
METFORMIN,FEAR OF DEATH,1,2025q2,32819,155,12399810
METFORMIN,FEAR OF DISEASE,1,2025q2,32819,177,12399810
METFORMIN,FEAR OF FALLING,1,2025q2,32819,95,12399810
METFORMIN,FEAR OF INJECTION,3,2025q2,32819,896,12399810
METFORMIN,FEBRILE BONE MARROW APLASIA,6,2025q2,32819,770,12399810
METFORMIN,FEBRILE NEUTROPENIA,48,2025q2,32819,13958,12399810
METFORMIN,FEEDING DISORDER,11,2025q2,32819,3103,12399810
METFORMIN,FEELING ABNORMAL,67,2025q2,32819,19175,12399810
METFORMIN,FEELING COLD,14,2025q2,32819,2453,12399810
METFORMIN,FEELING HOT,28,2025q2,32819,12898,12399810
METFORMIN,FEELING JITTERY,4,2025q2,32819,1486,12399810
METFORMIN,FEELING OF BODY TEMPERATURE CHANGE,5,2025q2,32819,1012,12399810
METFORMIN,FEELING OF DESPAIR,1,2025q2,32819,915,12399810
METFORMIN,FEELINGS OF WORTHLESSNESS,1,2025q2,32819,49,12399810
METFORMIN,FEMORAL NECK FRACTURE,1,2025q2,32819,376,12399810
METFORMIN,FEMUR FRACTURE,7,2025q2,32819,2205,12399810
METFORMIN,FEV1/FVC RATIO DECREASED,1,2025q2,32819,69,12399810
METFORMIN,FIBRIN D DIMER INCREASED,1,2025q2,32819,658,12399810
METFORMIN,FIBROMYALGIA,11,2025q2,32819,43028,12399810
METFORMIN,FIBROSIS,5,2025q2,32819,598,12399810
METFORMIN,FIBROUS HISTIOCYTOMA,1,2025q2,32819,126,12399810
METFORMIN,FIBULA FRACTURE,1,2025q2,32819,235,12399810
METFORMIN,FINE MOTOR SKILL DYSFUNCTION,3,2025q2,32819,578,12399810
METFORMIN,FINGER DEFORMITY,5,2025q2,32819,7264,12399810
METFORMIN,FISTULA,8,2025q2,32819,1848,12399810
METFORMIN,FIXED ERUPTION,2,2025q2,32819,303,12399810
METFORMIN,FLANK PAIN,9,2025q2,32819,1751,12399810
METFORMIN,FLATULENCE,40,2025q2,32819,7260,12399810
METFORMIN,FLUID INTAKE REDUCED,5,2025q2,32819,582,12399810
METFORMIN,FLUID RETENTION,15,2025q2,32819,13313,12399810
METFORMIN,FLUSHING,15,2025q2,32819,7945,12399810
METFORMIN,FOETAL DEATH,5,2025q2,32819,3676,12399810
METFORMIN,FOETAL DISORDER,2,2025q2,32819,213,12399810
METFORMIN,FOETAL EXPOSURE DURING PREGNANCY,19,2025q2,32819,6316,12399810
METFORMIN,FOETAL GROWTH RESTRICTION,1,2025q2,32819,479,12399810
METFORMIN,FOLATE DEFICIENCY,1,2025q2,32819,701,12399810
METFORMIN,FOLLICULAR LYMPHOMA,2,2025q2,32819,342,12399810
METFORMIN,FOLLICULITIS,1,2025q2,32819,40992,12399810
METFORMIN,FOOD ALLERGY,3,2025q2,32819,6933,12399810
METFORMIN,FOOD AVERSION,1,2025q2,32819,203,12399810
METFORMIN,FOOD CRAVING,6,2025q2,32819,411,12399810
METFORMIN,FOOD INTOLERANCE,4,2025q2,32819,459,12399810
METFORMIN,FOOD POISONING,4,2025q2,32819,1565,12399810
METFORMIN,FOOT DEFORMITY,3,2025q2,32819,11748,12399810
METFORMIN,FOOT FRACTURE,7,2025q2,32819,3071,12399810
METFORMIN,FORCED EXPIRATORY VOLUME DECREASED,36,2025q2,32819,3157,12399810
METFORMIN,FORCED VITAL CAPACITY DECREASED,2,2025q2,32819,125,12399810
METFORMIN,FOREARM FRACTURE,2,2025q2,32819,86,12399810
METFORMIN,FOREIGN BODY IN EYE,1,2025q2,32819,69,12399810
METFORMIN,FOREIGN BODY IN REPRODUCTIVE TRACT,8,2025q2,32819,450,12399810
METFORMIN,FOREIGN BODY IN THROAT,1,2025q2,32819,1065,12399810
METFORMIN,FOREIGN BODY SENSATION IN EYES,4,2025q2,32819,347,12399810
METFORMIN,FORMICATION,1,2025q2,32819,416,12399810
METFORMIN,FOURNIER'S GANGRENE,6,2025q2,32819,334,12399810
METFORMIN,FRACTURE,6,2025q2,32819,1394,12399810
METFORMIN,FREEZING PHENOMENON,3,2025q2,32819,620,12399810
METFORMIN,FREQUENT BOWEL MOVEMENTS,70,2025q2,32819,17585,12399810
METFORMIN,FRUSTRATION TOLERANCE DECREASED,5,2025q2,32819,1084,12399810
METFORMIN,FULL BLOOD COUNT ABNORMAL,42,2025q2,32819,6735,12399810
METFORMIN,FULL BLOOD COUNT DECREASED,8,2025q2,32819,2324,12399810
METFORMIN,FULL BLOOD COUNT INCREASED,1,2025q2,32819,138,12399810
METFORMIN,FUNGAL CYSTITIS,1,2025q2,32819,17,12399810
METFORMIN,FUNGAL FOOT INFECTION,1,2025q2,32819,248,12399810
METFORMIN,FUNGAL INFECTION,20,2025q2,32819,5839,12399810
METFORMIN,FUNGAL PHARYNGITIS,1,2025q2,32819,221,12399810
METFORMIN,FUNGAL SKIN INFECTION,2,2025q2,32819,898,12399810
METFORMIN,FURUNCLE,6,2025q2,32819,891,12399810
METFORMIN,GAIT DISTURBANCE,79,2025q2,32819,35642,12399810
METFORMIN,GAIT INABILITY,23,2025q2,32819,30709,12399810
METFORMIN,GALLBLADDER DISORDER,5,2025q2,32819,1459,12399810
METFORMIN,GALLBLADDER HYPOFUNCTION,1,2025q2,32819,11,12399810
METFORMIN,GALLBLADDER INJURY,4,2025q2,32819,168,12399810
METFORMIN,GALLBLADDER OPERATION,2,2025q2,32819,204,12399810
METFORMIN,GAMBLING DISORDER,1,2025q2,32819,86,12399810
METFORMIN,GAMMA-GLUTAMYLTRANSFERASE INCREASED,6,2025q2,32819,1970,12399810
METFORMIN,GANGRENE,24,2025q2,32819,1784,12399810
METFORMIN,GASTRIC BYPASS,1,2025q2,32819,215,12399810
METFORMIN,GASTRIC DYSPLASIA,1,2025q2,32819,11,12399810
METFORMIN,GASTRIC HAEMORRHAGE,1,2025q2,32819,597,12399810
METFORMIN,GASTRIC INFARCTION,1,2025q2,32819,8,12399810
METFORMIN,GASTRIC INFECTION,1,2025q2,32819,788,12399810
METFORMIN,GASTRIC MUCOSA ERYTHEMA,1,2025q2,32819,64,12399810
METFORMIN,GASTRIC MUCOSAL LESION,1,2025q2,32819,229,12399810
METFORMIN,GASTRIC POLYPS,7,2025q2,32819,511,12399810
METFORMIN,GASTRIC ULCER,12,2025q2,32819,1949,12399810
METFORMIN,GASTRIC ULCER HAEMORRHAGE,1,2025q2,32819,379,12399810
METFORMIN,GASTRITIS,20,2025q2,32819,3387,12399810
METFORMIN,GASTRITIS EROSIVE,1,2025q2,32819,708,12399810
METFORMIN,GASTROENTERITIS,6,2025q2,32819,2025,12399810
METFORMIN,GASTROENTERITIS CLOSTRIDIAL,1,2025q2,32819,77,12399810
METFORMIN,GASTROENTERITIS VIRAL,10,2025q2,32819,6092,12399810
METFORMIN,GASTROINTESTINAL ANASTOMOTIC STENOSIS,1,2025q2,32819,63,12399810
METFORMIN,GASTROINTESTINAL BACTERIAL INFECTION,4,2025q2,32819,357,12399810
METFORMIN,GASTROINTESTINAL CARCINOMA,1,2025q2,32819,192,12399810
METFORMIN,GASTROINTESTINAL DISORDER,78,2025q2,32819,45027,12399810
METFORMIN,GASTROINTESTINAL DYSPLASIA,1,2025q2,32819,306,12399810
METFORMIN,GASTROINTESTINAL FISTULA,1,2025q2,32819,56,12399810
METFORMIN,GASTROINTESTINAL FUNGAL INFECTION,1,2025q2,32819,152,12399810
METFORMIN,GASTROINTESTINAL HAEMORRHAGE,26,2025q2,32819,4209,12399810
METFORMIN,GASTROINTESTINAL INFECTION,5,2025q2,32819,2779,12399810
METFORMIN,GASTROINTESTINAL INFLAMMATION,4,2025q2,32819,1172,12399810
METFORMIN,GASTROINTESTINAL ISCHAEMIA,1,2025q2,32819,51,12399810
METFORMIN,GASTROINTESTINAL MICROORGANISM OVERGROWTH,2,2025q2,32819,494,12399810
METFORMIN,GASTROINTESTINAL MOTILITY DISORDER,6,2025q2,32819,1040,12399810
METFORMIN,GASTROINTESTINAL NECROSIS,1,2025q2,32819,262,12399810
METFORMIN,GASTROINTESTINAL NEOPLASM,1,2025q2,32819,359,12399810
METFORMIN,GASTROINTESTINAL OBSTRUCTION,2,2025q2,32819,216,12399810
METFORMIN,GASTROINTESTINAL PAIN,5,2025q2,32819,1370,12399810
METFORMIN,GASTROINTESTINAL PERFORATION,1,2025q2,32819,258,12399810
METFORMIN,GASTROINTESTINAL POLYP,2,2025q2,32819,114,12399810
METFORMIN,GASTROINTESTINAL SOUNDS ABNORMAL,3,2025q2,32819,527,12399810
METFORMIN,GASTROINTESTINAL STOMA COMPLICATION,6,2025q2,32819,453,12399810
METFORMIN,GASTROINTESTINAL STOMA OUTPUT DECREASED,1,2025q2,32819,209,12399810
METFORMIN,GASTROINTESTINAL STOMA OUTPUT INCREASED,1,2025q2,32819,402,12399810
METFORMIN,GASTROINTESTINAL TOXICITY,1,2025q2,32819,599,12399810
METFORMIN,GASTROINTESTINAL TRACT IRRITATION,1,2025q2,32819,128,12399810
METFORMIN,GASTROINTESTINAL ULCER,1,2025q2,32819,210,12399810
METFORMIN,GASTROINTESTINAL ULCER HAEMORRHAGE,1,2025q2,32819,123,12399810
METFORMIN,GASTROINTESTINAL WALL THICKENING,7,2025q2,32819,261,12399810
METFORMIN,GASTROOESOPHAGEAL REFLUX DISEASE,45,2025q2,32819,27966,12399810
METFORMIN,GENERAL PHYSICAL CONDITION ABNORMAL,3,2025q2,32819,607,12399810
METFORMIN,GENERAL PHYSICAL HEALTH DETERIORATION,54,2025q2,32819,57352,12399810
METFORMIN,GENERAL SYMPTOM,1,2025q2,32819,3827,12399810
METFORMIN,GENERALISED OEDEMA,4,2025q2,32819,3490,12399810
METFORMIN,GENERALISED TONIC-CLONIC SEIZURE,3,2025q2,32819,1891,12399810
METFORMIN,GENITAL BURNING SENSATION,3,2025q2,32819,198,12399810
METFORMIN,GENITAL DISCOMFORT,2,2025q2,32819,69,12399810
METFORMIN,GENITAL DISORDER,1,2025q2,32819,40,12399810
METFORMIN,GENITAL HAEMORRHAGE,1,2025q2,32819,232,12399810
METFORMIN,GENITAL HERPES ZOSTER,1,2025q2,32819,22,12399810
METFORMIN,GENITAL INFECTION,1,2025q2,32819,25,12399810
METFORMIN,GENITAL INFECTION FUNGAL,1,2025q2,32819,73,12399810
METFORMIN,GENITAL PAIN,8,2025q2,32819,219,12399810
METFORMIN,GENITAL RASH,1,2025q2,32819,137,12399810
METFORMIN,GENITAL SWELLING,2,2025q2,32819,63,12399810
METFORMIN,GENITOURINARY TRACT INFECTION,1,2025q2,32819,31,12399810
METFORMIN,GESTATIONAL DIABETES,1,2025q2,32819,142,12399810
METFORMIN,GESTATIONAL HYPERTENSION,1,2025q2,32819,93,12399810
METFORMIN,GIANT CELL ARTERITIS,1,2025q2,32819,253,12399810
METFORMIN,GINGIVAL ABSCESS,2,2025q2,32819,202,12399810
METFORMIN,GINGIVAL BLEEDING,7,2025q2,32819,2063,12399810
METFORMIN,GINGIVAL DISORDER,1,2025q2,32819,204,12399810
METFORMIN,GINGIVAL HYPERTROPHY,1,2025q2,32819,274,12399810
METFORMIN,GINGIVAL PAIN,32,2025q2,32819,2944,12399810
METFORMIN,GINGIVAL RECESSION,1,2025q2,32819,223,12399810
METFORMIN,GINGIVITIS,2,2025q2,32819,975,12399810
METFORMIN,GLAUCOMA,8,2025q2,32819,1687,12399810
METFORMIN,GLIOBLASTOMA,1,2025q2,32819,87,12399810
METFORMIN,GLOMERULAR FILTRATION RATE ABNORMAL,1,2025q2,32819,256,12399810
METFORMIN,GLOMERULAR FILTRATION RATE DECREASED,11,2025q2,32819,2045,12399810
METFORMIN,GLOSSITIS,1,2025q2,32819,186,12399810
METFORMIN,GLOSSODYNIA,4,2025q2,32819,44286,12399810
METFORMIN,GLUCOSE TOLERANCE IMPAIRED,4,2025q2,32819,855,12399810
METFORMIN,GLUCOSE URINE PRESENT,3,2025q2,32819,150,12399810
METFORMIN,GLUTEN SENSITIVITY,3,2025q2,32819,175,12399810
METFORMIN,GLYCOSYLATED HAEMOGLOBIN ABNORMAL,4,2025q2,32819,70,12399810
METFORMIN,GLYCOSYLATED HAEMOGLOBIN INCREASED,60,2025q2,32819,2310,12399810
METFORMIN,GOITRE,1,2025q2,32819,596,12399810
METFORMIN,GOUT,11,2025q2,32819,4150,12399810
METFORMIN,GRAFT INFECTION,2,2025q2,32819,87,12399810
METFORMIN,GRAFT VERSUS HOST DISEASE,1,2025q2,32819,1504,12399810
METFORMIN,GRAM STAIN POSITIVE,1,2025q2,32819,32,12399810
METFORMIN,GRANULOCYTE COUNT DECREASED,1,2025q2,32819,316,12399810
METFORMIN,GRANULOCYTOPENIA,1,2025q2,32819,197,12399810
METFORMIN,GRANULOMA SKIN,15,2025q2,32819,1427,12399810
METFORMIN,GRAVES' DISEASE,2,2025q2,32819,708,12399810
METFORMIN,GRIP STRENGTH DECREASED,3,2025q2,32819,22501,12399810
METFORMIN,GROIN ABSCESS,4,2025q2,32819,162,12399810
METFORMIN,GROIN INFECTION,1,2025q2,32819,111,12399810
METFORMIN,GROIN PAIN,6,2025q2,32819,978,12399810
METFORMIN,GUILLAIN-BARRE SYNDROME,2,2025q2,32819,503,12399810
METFORMIN,GUN SHOT WOUND,1,2025q2,32819,63,12399810
METFORMIN,GUT FERMENTATION SYNDROME,1,2025q2,32819,36,12399810
METFORMIN,HAEMANGIOMA,1,2025q2,32819,86,12399810
METFORMIN,HAEMANGIOMA OF BONE,2,2025q2,32819,64,12399810
METFORMIN,HAEMANGIOMA OF LIVER,1,2025q2,32819,23,12399810
METFORMIN,HAEMARTHROSIS,2,2025q2,32819,918,12399810
METFORMIN,HAEMATEMESIS,8,2025q2,32819,4741,12399810
METFORMIN,HAEMATOCHEZIA,65,2025q2,32819,12525,12399810
METFORMIN,HAEMATOCRIT ABNORMAL,1,2025q2,32819,104,12399810
METFORMIN,HAEMATOCRIT DECREASED,6,2025q2,32819,2620,12399810
METFORMIN,HAEMATOCRIT INCREASED,11,2025q2,32819,524,12399810
METFORMIN,HAEMATOLOGICAL INFECTION,3,2025q2,32819,1130,12399810
METFORMIN,HAEMATOMA,9,2025q2,32819,2844,12399810
METFORMIN,HAEMATOTOXICITY,1,2025q2,32819,916,12399810
METFORMIN,HAEMATURIA,19,2025q2,32819,5377,12399810
METFORMIN,HAEMODIALYSIS,1,2025q2,32819,71,12399810
METFORMIN,HAEMODYNAMIC INSTABILITY,2,2025q2,32819,759,12399810
METFORMIN,HAEMOFILTRATION,1,2025q2,32819,31,12399810
METFORMIN,HAEMOGLOBIN ABNORMAL,2,2025q2,32819,834,12399810
METFORMIN,HAEMOGLOBIN DECREASED,31,2025q2,32819,11195,12399810
METFORMIN,HAEMOGLOBIN INCREASED,12,2025q2,32819,1705,12399810
METFORMIN,HAEMOLYSIS,4,2025q2,32819,859,12399810
METFORMIN,HAEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS,2,2025q2,32819,1960,12399810
METFORMIN,HAEMOPHILUS INFECTION,1,2025q2,32819,180,12399810
METFORMIN,HAEMOPTYSIS,45,2025q2,32819,7369,12399810
METFORMIN,HAEMORRHAGE,27,2025q2,32819,9093,12399810
METFORMIN,HAEMORRHAGE INTRACRANIAL,1,2025q2,32819,671,12399810
METFORMIN,HAEMORRHAGE URINARY TRACT,1,2025q2,32819,400,12399810
METFORMIN,HAEMORRHOIDAL HAEMORRHAGE,4,2025q2,32819,675,12399810
METFORMIN,HAEMORRHOIDS,27,2025q2,32819,2726,12399810
METFORMIN,HAEMOTHORAX,1,2025q2,32819,295,12399810
METFORMIN,HAIR COLOUR CHANGES,2,2025q2,32819,411,12399810
METFORMIN,HAIR GROWTH ABNORMAL,3,2025q2,32819,449,12399810
METFORMIN,HAIR TEXTURE ABNORMAL,1,2025q2,32819,297,12399810
METFORMIN,HALLUCINATION,21,2025q2,32819,8046,12399810
METFORMIN,"HALLUCINATION, AUDITORY",3,2025q2,32819,1683,12399810
METFORMIN,"HALLUCINATION, VISUAL",10,2025q2,32819,2004,12399810
METFORMIN,"HALLUCINATIONS, MIXED",3,2025q2,32819,915,12399810
METFORMIN,HALO VISION,1,2025q2,32819,29,12399810
METFORMIN,HAND DEFORMITY,1,2025q2,32819,43220,12399810
METFORMIN,HAND FRACTURE,4,2025q2,32819,1241,12399810
METFORMIN,HANGING,1,2025q2,32819,11,12399810
METFORMIN,HEAD AND NECK CANCER METASTATIC,1,2025q2,32819,31,12399810
METFORMIN,HEAD DISCOMFORT,7,2025q2,32819,5288,12399810
METFORMIN,HEAD INJURY,15,2025q2,32819,4293,12399810
METFORMIN,HEADACHE,270,2025q2,32819,116411,12399810
METFORMIN,HEALTH ASSESSMENT QUESTIONNAIRE SCORE INCREASED,1,2025q2,32819,71,12399810
METFORMIN,HEART FAILURE WITH PRESERVED EJECTION FRACTION,1,2025q2,32819,129,12399810
METFORMIN,HEART FAILURE WITH REDUCED EJECTION FRACTION,8,2025q2,32819,388,12399810
METFORMIN,HEART RATE ABNORMAL,2,2025q2,32819,954,12399810
